state,n,nA,nB,rewardA,rewardB,mn_rewardA,mn_rewardB
"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",5414,2230,3184,202,308,0.09058295964125561,0.09673366834170855
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",4899,2181,2718,206,261,0.09445208619899129,0.09602649006622517
"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",5795,2940,2855,279,274,0.09489795918367347,0.09597197898423818
"[0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",5940,2583,3357,252,357,0.0975609756097561,0.1063449508489723
"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",5535,2415,3120,217,309,0.08985507246376812,0.09903846153846153
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",8156,3381,4775,309,482,0.09139307897071872,0.10094240837696335
"[1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",4564,2246,2318,215,252,0.09572573463935886,0.10871440897325281
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",7276,4066,3210,406,299,0.09985243482538121,0.09314641744548287
"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",7476,4430,3046,448,260,0.10112866817155756,0.08535784635587657
"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",10251,6847,3404,662,342,0.09668467942164452,0.10047003525264395
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",18568,5564,13004,494,1267,0.08878504672897196,0.09743155952014765
"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0]",6067,2574,3493,235,327,0.0912975912975913,0.0936158030346407
"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",27074,20370,6704,1950,630,0.09572901325478646,0.09397374701670644
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",31209,23714,7495,2222,676,0.09369992409547102,0.09019346230820548
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",149780,26040,123740,2519,11641,0.0967357910906298,0.09407628899304994
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",9954,3246,6708,313,626,0.09642637091805299,0.09332140727489564
"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",13832,9251,4581,891,435,0.09631391200951249,0.09495743287491815
"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",6722,4326,2396,394,214,0.09107720758206195,0.08931552587646077
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",6919,2520,4399,239,412,0.09484126984126984,0.09365764946578768
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",6792,2341,4451,236,406,0.10081161896625374,0.09121545720062907
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",7324,4387,2937,456,280,0.10394346934123547,0.09533537623425264
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",13567,4284,9283,430,858,0.10037348272642391,0.0924270171280836
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",26678,6441,20237,620,2004,0.09625834497748796,0.09902653555368879
"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]",8482,4299,4183,421,397,0.09792975110490812,0.09490796079368874
"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]",5809,2985,2824,302,257,0.10117252931323283,0.0910056657223796
"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",5022,2485,2537,241,241,0.09698189134808853,0.09499408750492708
"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",5553,2335,3218,258,342,0.11049250535331906,0.10627719080174021
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",30713,7495,23218,733,2186,0.09779853235490327,0.09415108967180635
"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",22564,4650,17914,458,1735,0.09849462365591398,0.09685162442782182
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",28687,6937,21750,665,2094,0.0958627648839556,0.09627586206896552
"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",30891,7208,23683,668,2240,0.09267480577136515,0.0945826120001689
"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",12620,8594,4026,802,383,0.0933209215731906,0.09513164431197219
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",25739,8714,17025,889,1565,0.10201973835207712,0.09192364170337738
"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",6806,4017,2789,420,279,0.10455563853622106,0.10003585514521333
"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",13207,4452,8755,422,827,0.09478885893980234,0.09446030839520274
"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",12328,8969,3359,825,334,0.09198349871780577,0.0994343554629354
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",9952,3203,6749,307,626,0.09584764283484233,0.09275448214550304
"[0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",7742,3391,4351,321,430,0.09466234149218519,0.09882785566536428
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",4424,2207,2217,192,218,0.08699592206615316,0.09833107803337844
"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",8670,4798,3872,448,369,0.09337223843268028,0.0952995867768595
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1]",8551,3603,4948,340,492,0.09436580627255066,0.09943411479385611
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",9940,6134,3806,576,379,0.09390283664819041,0.09957961114030478
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",31623,23607,8016,2297,797,0.09730164781632566,0.09942614770459082
"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",17812,12531,5281,1230,562,0.09815657170217859,0.10641923878053398
"[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",10452,3516,6936,352,680,0.10011376564277588,0.09803921568627451
"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",9551,5068,4483,454,452,0.08958168902920284,0.10082534017399063
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",5900,3000,2900,264,281,0.088,0.09689655172413793
"[0, 1, 1, 0, 0, 1, 1, 0, 1, 0]",5830,3445,2385,339,214,0.09840348330914368,0.08972746331236897
"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",5508,2455,3053,243,273,0.0989816700610998,0.0894202423845398
"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",6523,2583,3940,237,353,0.09175377468060394,0.08959390862944162
"[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",8963,4819,4144,421,422,0.08736252334509234,0.10183397683397684
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",11361,7298,4063,711,369,0.09742395176760757,0.09081959143490032
"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",7232,3050,4182,256,382,0.0839344262295082,0.09134385461501673
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",9674,3798,5876,364,539,0.09583991574512901,0.0917290673927842
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",5579,2213,3366,199,309,0.08992318120198825,0.09180035650623886
"[1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",9683,3240,6443,347,589,0.10709876543209877,0.09141704175073724
"[0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",7656,4022,3634,355,350,0.08826454500248633,0.09631260319207485
"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",5707,2709,2998,235,291,0.08674787744555186,0.0970647098065377
"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",6006,2482,3524,236,349,0.09508460918614021,0.09903518728717367
"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",5326,2519,2807,276,270,0.10956728860658992,0.09618810117563235
"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",9588,4611,4977,463,480,0.10041205812188246,0.09644364074743822
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",5559,3184,2375,307,246,0.09641959798994974,0.10357894736842105
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",7267,3537,3730,303,379,0.08566581849024597,0.10160857908847185
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",5770,2593,3177,228,307,0.08792903972232935,0.0966320428076802
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",145991,23823,122168,2337,11349,0.09809847626243547,0.09289666688494533
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",12736,3455,9281,325,882,0.09406657018813314,0.09503286283805625
"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",71363,60895,10468,5662,960,0.09297971918876755,0.09170806266717615
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",5496,2741,2755,267,284,0.09740970448741336,0.10308529945553539
"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",8430,5045,3385,500,306,0.09910802775024777,0.09039881831610044
"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",29644,17723,11921,1632,1170,0.09208373300231337,0.09814612868047982
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",5636,3258,2378,302,221,0.09269490484960098,0.09293523969722456
"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",7072,4169,2903,407,279,0.09762532981530343,0.09610747502583535
"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",6423,2480,3943,248,384,0.1,0.09738777580522445
"[0, 1, 0, 0, 0, 0, 1, 1, 1, 0]",6198,3626,2572,364,258,0.10038610038610038,0.10031104199066875
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",10146,6824,3322,693,312,0.10155334114888628,0.09391932570740517
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",11008,6777,4231,645,404,0.09517485613103142,0.09548570077995745
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",26527,20054,6473,1948,577,0.09713772813403809,0.0891395025490499
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",29515,7633,21882,713,2069,0.09341019258482904,0.0945526003107577
"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",32292,9631,22661,939,2145,0.09749766379399855,0.09465601694541283
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",6098,3526,2572,308,242,0.08735110606920023,0.09409020217729394
"[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",6503,3747,2756,394,229,0.10515078729650387,0.08309143686502177
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",4896,2435,2461,210,236,0.08624229979466119,0.09589597724502234
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",11826,7899,3927,752,367,0.09520192429421445,0.09345556404379934
"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",12131,8179,3952,789,340,0.09646656070424257,0.0860323886639676
"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",6829,3275,3554,303,336,0.09251908396946565,0.09454136184580754
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",7432,4335,3097,432,331,0.09965397923875433,0.10687762350661931
"[0, 1, 1, 1, 1, 0, 1, 0, 1, 1]",11342,4574,6768,428,667,0.09357236554438128,0.09855200945626477
"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",9652,3226,6426,333,608,0.10322380657160571,0.09461562402738874
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",6850,2974,3876,274,340,0.09213180901143242,0.08771929824561403
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",15407,5324,10083,519,941,0.09748309541697972,0.09332539918674998
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",7715,4506,3209,438,328,0.09720372836218376,0.10221252726706138
"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",12959,4190,8769,378,874,0.09021479713603818,0.09966928954270726
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",5145,2590,2555,248,283,0.09575289575289575,0.11076320939334638
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",5135,2229,2906,239,295,0.10722296994167788,0.10151410874053682
"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",6063,3625,2438,308,237,0.08496551724137931,0.09721082854799015
"[0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",10282,5304,4978,541,496,0.10199849170437406,0.09963840899959824
"[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",9976,3307,6669,332,613,0.10039310553371636,0.09191782875993403
"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",43623,20021,23602,1890,2237,0.09440087907696919,0.0947801033810694
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",13629,4396,9233,438,895,0.09963603275705187,0.09693490739737896
"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",32401,8229,24172,792,2287,0.09624498724024791,0.09461360251530697
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",5382,3104,2278,276,227,0.08891752577319588,0.0996488147497805
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",7733,4063,3670,403,334,0.0991877922717204,0.09100817438692098
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",12280,7994,4286,752,401,0.09407055291468601,0.09356042930471302
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",13449,4466,8983,407,816,0.09113300492610837,0.09083825002783034
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",6560,3322,3238,323,302,0.09723058398555087,0.0932674490426189
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",7040,3125,3915,313,385,0.10016,0.0983397190293742
"[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",4573,2318,2255,217,237,0.09361518550474547,0.10509977827050998
"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1]",10258,3794,6464,352,670,0.09277807063784924,0.1036509900990099
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",14373,9460,4913,868,477,0.09175475687103594,0.09708935477305108
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",8601,3648,4953,353,478,0.09676535087719298,0.09650716737330911
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",7220,4084,3136,365,305,0.08937316356513222,0.09725765306122448
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",12405,8224,4181,754,389,0.0916828793774319,0.09303994259746472
"[0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",11243,4002,7241,370,685,0.09245377311344327,0.09460019334346084
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",5634,2205,3429,233,332,0.1056689342403628,0.0968212306794984
"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",14751,10181,4570,916,420,0.0899715155682153,0.09190371991247265
"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",18640,5004,13636,419,1254,0.0837330135891287,0.09196245233206218
"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",4917,2370,2547,219,228,0.09240506329113925,0.0895170789163722
"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",5746,2388,3358,218,298,0.09128978224455611,0.08874329958308518
"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",5719,2413,3306,260,322,0.10774968918358889,0.09739866908650938
"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",5628,2258,3370,188,320,0.08325952170062002,0.09495548961424333
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",9128,5256,3872,473,367,0.0899923896499239,0.09478305785123967
"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",5264,2590,2674,237,238,0.09150579150579151,0.08900523560209424
"[1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",5599,2727,2872,246,299,0.09020902090209021,0.10410863509749303
"[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",11037,3665,7372,331,747,0.0903137789904502,0.1013293543136191
"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",8063,3939,4124,364,361,0.0924092409240924,0.08753637245392823
"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",5524,2608,2916,238,288,0.09125766871165644,0.09876543209876543
"[0, 1, 0, 0, 1, 1, 1, 0, 1, 1]",6066,2608,3458,249,336,0.09547546012269939,0.09716599190283401
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",6061,3361,2700,342,271,0.10175542993156798,0.10037037037037037
"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",6228,3784,2444,376,224,0.09936575052854123,0.09165302782324058
"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",7211,3801,3410,319,342,0.08392528282031045,0.10029325513196481
"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",6078,3662,2416,316,229,0.08629164391043145,0.09478476821192053
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",8428,5025,3403,494,309,0.09830845771144278,0.09080223332353805
"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",5351,3138,2213,306,205,0.09751434034416825,0.09263443289652055
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",7709,4424,3285,396,316,0.08951175406871609,0.09619482496194826
"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]",5362,2781,2581,286,253,0.10284070478245236,0.09802402169701666
"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",6704,3525,3179,330,299,0.09361702127659574,0.0940547341931425
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",5710,3349,2361,314,207,0.09375933114362496,0.08767471410419314
"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",5759,3215,2544,315,224,0.09797822706065319,0.0880503144654088
"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",5881,3275,2606,333,235,0.1016793893129771,0.09017651573292403
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",6923,4009,2914,369,284,0.0920429034671988,0.09746053534660261
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",4515,2211,2304,208,228,0.09407507914970602,0.09895833333333333
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]",5871,2399,3472,236,333,0.09837432263443101,0.09591013824884792
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",6011,2488,3523,221,326,0.08882636655948553,0.09253477150156117
